date,branch_id,branch_name,sku_id,product_name,category,units_sold,selling_price,promotion,festival,festival_flag,weekend_flag,month,day_of_week,opening_stock,closing_stock,warehouse_stock
2025-01-25,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,1,1,5,131,105,3356
2025-01-26,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,Republic Day,1,1,1,6,105,74,4198
2025-01-27,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,1,0,74,47,4633
2025-01-28,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,32,45.0,0,,0,0,1,1,47,193,4921
2025-01-29,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,35,45.0,0,,0,0,1,2,193,158,2749
2025-01-30,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,1,3,158,129,2909
2025-01-31,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,1,4,129,98,2989
2025-02-01,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,40,45.0,0,,0,1,2,5,98,58,4786
2025-02-02,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,1,2,6,58,31,2634
2025-02-03,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,0,2,0,31,166,4908
2025-02-04,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,2,1,166,137,2500
2025-02-05,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,44,45.0,0,,0,0,2,2,137,93,4185
2025-02-06,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,23,45.0,0,,0,0,2,3,93,70,4966
2025-02-07,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,2,4,70,46,2694
2025-02-08,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,34,45.0,0,,0,1,2,5,46,189,3285
2025-02-09,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,1,2,6,189,163,2946
2025-02-10,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,2,0,163,134,4279
2025-02-11,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,2,1,134,105,4053
2025-02-12,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,0,2,2,105,77,2642
2025-02-13,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,2,3,77,50,4734
2025-02-14,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,2,4,50,26,2783
2025-02-15,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,1,2,5,26,131,2883
2025-02-16,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,38,45.0,0,,0,1,2,6,131,93,3123
2025-02-17,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,25,45.0,0,,0,0,2,0,93,68,3044
2025-02-18,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,0,2,1,68,38,3459
2025-02-19,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,0,2,2,38,112,4247
2025-02-20,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,34,45.0,0,,0,0,2,3,112,78,4679
2025-02-21,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,2,4,78,49,3815
2025-02-22,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,1,2,5,49,192,2935
2025-02-23,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,1,2,6,192,163,4161
2025-02-24,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,2,0,163,137,3066
2025-02-25,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,2,1,137,106,4542
2025-02-26,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,0,2,2,106,76,3224
2025-02-27,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,35,45.0,0,,0,0,2,3,76,41,2764
2025-02-28,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,0,2,4,41,175,3964
2025-03-01,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,41,45.0,0,,0,1,3,5,175,134,3807
2025-03-02,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,35,45.0,0,,0,1,3,6,134,99,2653
2025-03-03,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,3,0,99,75,4863
2025-03-04,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,3,1,75,46,2650
2025-03-05,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,3,2,46,172,4722
2025-03-06,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,3,3,172,148,2648
2025-03-07,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,3,4,148,124,2507
2025-03-08,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,36,45.0,0,,0,1,3,5,124,88,2968
2025-03-09,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,1,3,6,88,55,4868
2025-03-10,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,3,0,55,26,2627
2025-03-11,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,0,3,1,26,106,3352
2025-03-12,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,3,2,106,75,4737
2025-03-13,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,0,3,3,75,42,3323
2025-03-14,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,35,45.0,0,,0,0,3,4,42,101,3998
2025-03-15,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,1,3,5,101,68,3423
2025-03-16,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,1,3,6,68,35,3080
2025-03-17,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,3,0,35,142,3338
2025-03-18,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,35,45.0,0,,0,0,3,1,142,107,3672
2025-03-19,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,53,42.1,1,,0,0,3,2,107,54,3455
2025-03-20,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,52,39.54,1,,0,0,3,3,54,118,4002
2025-03-21,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,45,42.6,1,,0,0,3,4,118,73,2913
2025-03-22,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,38,40.93,1,,0,1,3,5,73,35,2500
2025-03-23,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,1,3,6,35,101,3571
2025-03-24,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,0,3,0,101,68,4920
2025-03-25,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,21,45.0,0,,0,0,3,1,68,47,4495
2025-03-26,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,32,45.0,0,,0,0,3,2,47,146,4521
2025-03-27,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,3,3,146,115,2969
2025-03-28,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,25,45.0,0,,0,0,3,4,115,90,4219
2025-03-29,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,1,3,5,90,60,4599
2025-03-30,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,1,3,6,60,32,2507
2025-03-31,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,3,0,32,137,2746
2025-04-01,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,34,45.0,0,,0,0,4,1,137,103,2911
2025-04-02,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,37,45.0,0,,0,0,4,2,103,66,4063
2025-04-03,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,0,4,3,66,36,4386
2025-04-04,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,4,4,36,145,3443
2025-04-05,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,47,40.3,1,,0,1,4,5,145,98,4848
2025-04-06,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,54,40.69,1,,0,1,4,6,98,44,3334
2025-04-07,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,38,41.57,1,,0,0,4,0,44,110,4175
2025-04-08,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,38,41.38,1,,0,0,4,1,110,72,4341
2025-04-09,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,4,2,72,45,3951
2025-04-10,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,36,45.0,0,,0,0,4,3,45,132,2952
2025-04-11,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,0,4,4,132,102,3439
2025-04-12,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,25,45.0,0,,0,1,4,5,102,77,3593
2025-04-13,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,1,4,6,77,48,3961
2025-04-14,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,41,45.0,0,Tamil New Year,1,0,4,0,48,148,3710
2025-04-15,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,4,1,148,121,2654
2025-04-16,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,4,2,121,90,3221
2025-04-17,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,4,3,90,64,4099
2025-04-18,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,34,45.0,0,,0,0,4,4,64,30,4163
2025-04-19,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,37,45.0,0,,0,1,4,5,30,78,4287
2025-04-20,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,35,45.0,0,,0,1,4,6,78,43,3968
2025-04-21,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,23,45.0,0,,0,0,4,0,43,20,3218
2025-04-22,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,0,4,1,20,151,3448
2025-04-23,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,4,2,151,122,2920
2025-04-24,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,4,3,122,91,2520
2025-04-25,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,36,45.0,0,,0,0,4,4,91,55,4015
2025-04-26,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,1,4,5,55,28,2523
2025-04-27,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,48,45.0,0,,0,1,4,6,28,67,4369
2025-04-28,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,4,0,67,38,4601
2025-04-29,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,36,45.0,0,,0,0,4,1,38,84,2919
2025-04-30,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,35,45.0,0,,0,0,4,2,84,49,4480
2025-05-01,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,0,5,3,49,157,3926
2025-05-02,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,0,5,4,157,124,2674
2025-05-03,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,1,5,5,124,94,3118
2025-05-04,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,42,45.0,0,,0,1,5,6,94,52,4076
2025-05-05,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,0,5,0,52,24,3093
2025-05-06,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,36,45.0,0,,0,0,5,1,24,116,3105
2025-05-07,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,32,45.0,0,,0,0,5,2,116,84,4792
2025-05-08,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,5,3,84,58,3806
2025-05-09,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,5,4,58,32,3548
2025-05-10,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,1,5,5,32,153,2732
2025-05-11,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,1,5,6,153,127,2804
2025-05-12,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,0,5,0,127,99,4897
2025-05-13,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,22,45.0,0,,0,0,5,1,99,77,3988
2025-05-14,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,38,45.0,0,,0,0,5,2,77,39,2629
2025-05-15,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,0,5,3,39,165,3286
2025-05-16,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,22,45.0,0,,0,0,5,4,165,143,3755
2025-05-17,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,32,45.0,0,,0,1,5,5,143,111,2967
2025-05-18,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,1,5,6,111,83,4148
2025-05-19,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,5,0,83,59,4731
2025-05-20,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,5,1,59,33,4347
2025-05-21,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,5,2,33,125,4743
2025-05-22,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,22,45.0,0,,0,0,5,3,125,103,2830
2025-05-23,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,34,45.0,0,,0,0,5,4,103,69,4327
2025-05-24,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,1,5,5,69,42,4335
2025-05-25,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,41,40.14,1,,0,1,5,6,42,177,4673
2025-05-26,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,43,41.9,1,,0,0,5,0,177,134,4291
2025-05-27,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,5,1,134,105,3469
2025-05-28,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,5,2,105,76,4303
2025-05-29,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,36,45.0,0,,0,0,5,3,76,40,3666
2025-05-30,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,0,5,4,40,128,4881
2025-05-31,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,1,5,5,128,97,4811
2025-06-01,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,35,45.0,0,,0,1,6,6,97,62,2646
2025-06-02,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,0,6,0,62,29,4602
2025-06-03,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,25,45.0,0,,0,0,6,1,29,167,3645
2025-06-04,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,6,2,167,136,4484
2025-06-05,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,0,6,3,136,103,4082
2025-06-06,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,23,45.0,0,,0,0,6,4,103,80,3051
2025-06-07,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,35,45.0,0,,0,1,6,5,80,45,3225
2025-06-08,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,1,6,6,45,123,4840
2025-06-09,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,6,0,123,97,4983
2025-06-10,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,6,1,97,73,3283
2025-06-11,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,0,6,2,73,45,4059
2025-06-12,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,6,3,45,97,3375
2025-06-13,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,6,4,97,71,3749
2025-06-14,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,1,6,5,71,41,2848
2025-06-15,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,1,6,6,41,177,2660
2025-06-16,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,0,6,0,177,144,3865
2025-06-17,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,34,45.0,0,,0,0,6,1,144,110,3985
2025-06-18,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,6,2,110,83,4336
2025-06-19,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,32,45.0,0,,0,0,6,3,83,51,4998
2025-06-20,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,6,4,51,24,3799
2025-06-21,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,34,45.0,0,,0,1,6,5,24,108,3818
2025-06-22,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,1,6,6,108,79,3897
2025-06-23,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,23,45.0,0,,0,0,6,0,79,56,3159
2025-06-24,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,6,1,56,30,3295
2025-06-25,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,32,45.0,0,,0,0,6,2,30,141,2534
2025-06-26,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,32,45.0,0,,0,0,6,3,141,109,2757
2025-06-27,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,6,4,109,83,4934
2025-06-28,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,1,6,5,83,52,3453
2025-06-29,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,1,6,6,52,21,4225
2025-06-30,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,6,0,21,98,4474
2025-07-01,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,38,39.49,1,,0,0,7,1,98,60,4682
2025-07-02,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,37,41.34,1,,0,0,7,2,60,23,2873
2025-07-03,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,7,3,23,131,4609
2025-07-04,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,20,45.0,0,,0,0,7,4,131,111,2973
2025-07-05,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,21,45.0,0,,0,1,7,5,111,90,2611
2025-07-06,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,1,7,6,90,62,4127
2025-07-07,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,7,0,62,35,3608
2025-07-08,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,7,1,35,143,4885
2025-07-09,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,7,2,143,116,3786
2025-07-10,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,20,45.0,0,,0,0,7,3,116,96,4921
2025-07-11,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,22,45.0,0,,0,0,7,4,96,74,4702
2025-07-12,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,1,7,5,74,44,3297
2025-07-13,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,32,45.0,0,,0,1,7,6,44,173,3809
2025-07-14,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,25,45.0,0,,0,0,7,0,173,148,3353
2025-07-15,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,25,45.0,0,,0,0,7,1,148,123,4519
2025-07-16,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,0,7,2,123,95,4098
2025-07-17,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,7,3,95,64,3970
2025-07-18,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,29,45.0,0,,0,0,7,4,64,35,4156
2025-07-19,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,1,7,5,35,122,3045
2025-07-20,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,41,45.0,0,,0,1,7,6,122,81,3107
2025-07-21,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,0,7,0,81,53,3174
2025-07-22,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,23,45.0,0,,0,0,7,1,53,30,3779
2025-07-23,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,0,7,2,30,99,4726
2025-07-24,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,7,3,99,75,3349
2025-07-25,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,25,45.0,0,,0,0,7,4,75,50,4507
2025-07-26,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,1,7,5,50,24,2835
2025-07-27,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,35,45.0,0,,0,1,7,6,24,104,3354
2025-07-28,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,7,0,104,77,4521
2025-07-29,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,23,45.0,0,,0,0,7,1,77,54,3629
2025-07-30,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,36,45.0,0,,0,0,7,2,54,102,4575
2025-07-31,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,35,45.0,0,,0,0,7,3,102,67,3404
2025-08-01,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,0,8,4,67,39,4639
2025-08-02,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,19,45.0,0,,0,1,8,5,39,20,4380
2025-08-03,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,37,45.0,0,,0,1,8,6,20,126,4206
2025-08-04,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,19,45.0,0,,0,0,8,0,126,107,3633
2025-08-05,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,8,1,107,80,3569
2025-08-06,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,8,2,80,56,4095
2025-08-07,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,23,45.0,0,,0,0,8,3,56,33,2840
2025-08-08,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,8,4,33,152,2801
2025-08-09,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,1,8,5,152,126,3271
2025-08-10,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,1,8,6,126,102,3948
2025-08-11,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,0,8,0,102,74,2861
2025-08-12,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,8,1,74,48,2595
2025-08-13,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,20,45.0,0,,0,0,8,2,48,28,2804
2025-08-14,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,25,45.0,0,,0,0,8,3,28,165,3268
2025-08-15,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,Independence Day,1,0,8,4,165,138,3366
2025-08-16,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,30,45.0,0,,0,1,8,5,138,108,3514
2025-08-17,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,36,45.0,0,,0,1,8,6,108,72,2799
2025-08-18,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,8,0,72,45,2757
2025-08-19,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,8,1,45,188,4765
2025-08-20,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,33,45.0,0,,0,0,8,2,188,155,2694
2025-08-21,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,27,45.0,0,,0,0,8,3,155,128,2855
2025-08-22,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,0,8,4,128,102,3064
2025-08-23,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,28,45.0,0,,0,1,8,5,102,74,3020
2025-08-24,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,26,45.0,0,,0,1,8,6,74,48,4046
2025-08-25,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,24,45.0,0,,0,0,8,0,48,24,3693
2025-08-26,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,23,45.0,0,,0,0,8,1,24,157,4360
2025-08-27,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,31,45.0,0,,0,0,8,2,157,126,3012
2025-08-28,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,23,45.0,0,,0,0,8,3,126,103,3735
2025-08-29,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,22,45.0,0,,0,0,8,4,103,81,4932
2025-08-30,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,32,45.0,0,,0,1,8,5,81,49,3459
2025-08-31,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,34,45.0,0,,0,1,8,6,49,194,4879
2025-09-01,B03,Mettupalayam Road,SKU003,Sugar 1kg,Grocery,22,45.0,0,,0,0,9,0,194,172,2944
